ConfirmedForeignNational,ConfirmedIndianNational,Confirmed,Cured,Date,Deaths,Number of Records,Sno,State/UnionTerritory,Time
,,29,2,05-05-2020,0,1,1635,Tripura,5:00 PM
,,60,39,05-05-2020,1,1,1636,Uttarakhand,5:00 PM
,,2859,944,05-05-2020,53,1,1637,Uttar Pradesh,5:00 PM
,,1259,218,05-05-2020,133,1,1638,West Bengal,5:00 PM
,,33,32,06-05-2020,0,1,1639,Andaman and Nicobar Islands,8:00 AM
,,1717,589,06-05-2020,36,1,1640,Andhra Pradesh,8:00 AM
,,1,1,06-05-2020,0,1,1641,Arunachal Pradesh,8:00 AM
,,43,32,06-05-2020,1,1,1642,Assam,8:00 AM
,,536,142,06-05-2020,4,1,1643,Bihar,8:00 AM
,,111,21,06-05-2020,1,1,1644,Chandigarh,8:00 AM
,,59,36,06-05-2020,0,1,1645,Chhattisgarh,8:00 AM
,,1,0,06-05-2020,0,1,1646,Dadar Nagar Haveli,8:00 AM
,,5104,1468,06-05-2020,64,1,1647,Delhi,8:00 AM
,,7,7,06-05-2020,0,1,1648,Goa,8:00 AM
,,6245,1381,06-05-2020,368,1,1649,Gujarat,8:00 AM
,,548,256,06-05-2020,6,1,1650,Haryana,8:00 AM
,,42,38,06-05-2020,2,1,1651,Himachal Pradesh,8:00 AM
,,741,320,06-05-2020,8,1,1652,Jammu and Kashmir,8:00 AM
,,125,33,06-05-2020,3,1,1653,Jharkhand,8:00 AM
,,671,331,06-05-2020,29,1,1654,Karnataka,8:00 AM
,,502,462,06-05-2020,4,1,1655,Kerala,8:00 AM
,,41,17,06-05-2020,0,1,1656,Ladakh,8:00 AM
,,3049,1000,06-05-2020,176,1,1657,Madhya Pradesh,8:00 AM
,,15525,2819,06-05-2020,617,1,1658,Maharashtra,8:00 AM
,,2,2,06-05-2020,0,1,1659,Manipur,8:00 AM
,,12,10,06-05-2020,1,1,1660,Meghalaya,8:00 AM
,,1,0,06-05-2020,0,1,1661,Mizoram,8:00 AM
,,175,60,06-05-2020,1,1,1662,Odisha,8:00 AM
,,9,6,06-05-2020,0,1,1663,Puducherry,8:00 AM
,,1451,133,06-05-2020,25,1,1664,Punjab,8:00 AM
,,3158,1525,06-05-2020,89,1,1665,Rajasthan,8:00 AM
,,4058,1485,06-05-2020,33,1,1666,Tamil Nadu,8:00 AM
,,1096,585,06-05-2020,29,1,1667,Telengana,8:00 AM
,,43,2,06-05-2020,0,1,1668,Tripura,8:00 AM
,,61,39,06-05-2020,1,1,1669,Uttarakhand,8:00 AM
,,2880,987,06-05-2020,56,1,1670,Uttar Pradesh,8:00 AM
,,1344,364,06-05-2020,140,1,1671,West Bengal,8:00 AM
,,33,32,07-05-2020,0,1,1672,Andaman and Nicobar Islands,8:00 AM
,,1777,729,07-05-2020,36,1,1673,Andhra Pradesh,8:00 AM
,,1,1,07-05-2020,0,1,1674,Arunachal Pradesh,8:00 AM
,,45,32,07-05-2020,1,1,1675,Assam,8:00 AM
,,542,188,07-05-2020,4,1,1676,Bihar,8:00 AM
,,120,21,07-05-2020,1,1,1677,Chandigarh,8:00 AM
,,59,36,07-05-2020,0,1,1678,Chhattisgarh,8:00 AM
,,1,0,07-05-2020,0,1,1679,Dadar Nagar Haveli,8:00 AM
,,5532,1542,07-05-2020,65,1,1680,Delhi,8:00 AM
,,7,7,07-05-2020,0,1,1681,Goa,8:00 AM
,,6625,1500,07-05-2020,396,1,1682,Gujarat,8:00 AM
,,594,260,07-05-2020,7,1,1683,Haryana,8:00 AM
,,45,38,07-05-2020,2,1,1684,Himachal Pradesh,8:00 AM
,,775,322,07-05-2020,8,1,1685,Jammu and Kashmir,8:00 AM
,,127,37,07-05-2020,3,1,1686,Jharkhand,8:00 AM
,,693,354,07-05-2020,29,1,1687,Karnataka,8:00 AM
,,503,469,07-05-2020,4,1,1688,Kerala,8:00 AM
,,41,17,07-05-2020,0,1,1689,Ladakh,8:00 AM
,,3138,1099,07-05-2020,185,1,1690,Madhya Pradesh,8:00 AM
,,16758,3094,07-05-2020,651,1,1691,Maharashtra,8:00 AM
,,2,2,07-05-2020,0,1,1692,Manipur,8:00 AM
,,12,10,07-05-2020,1,1,1693,Meghalaya,8:00 AM
,,1,0,07-05-2020,0,1,1694,Mizoram,8:00 AM
,,185,61,07-05-2020,2,1,1695,Odisha,8:00 AM
,,9,6,07-05-2020,0,1,1696,Puducherry,8:00 AM
,,1516,135,07-05-2020,27,1,1697,Punjab,8:00 AM
,,3317,1596,07-05-2020,92,1,1698,Rajasthan,8:00 AM
,,4829,1516,07-05-2020,35,1,1699,Tamil Nadu,8:00 AM
,,1107,628,07-05-2020,29,1,1700,Telengana,8:00 AM
,,43,2,07-05-2020,0,1,1701,Tripura,8:00 AM
,,61,39,07-05-2020,1,1,1702,Uttarakhand,8:00 AM
,,2998,1130,07-05-2020,60,1,1703,Uttar Pradesh,8:00 AM
,,1456,364,07-05-2020,144,1,1704,West Bengal,8:00 AM
,,33,33,08-05-2020,0,1,1705,Andaman and Nicobar Islands,8:00 AM
,,1847,780,08-05-2020,38,1,1706,Andhra Pradesh,8:00 AM
,,1,1,08-05-2020,0,1,1707,Arunachal Pradesh,8:00 AM
,,54,34,08-05-2020,1,1,1708,Assam,8:00 AM
,,550,246,08-05-2020,5,1,1709,Bihar,8:00 AM
,,135,21,08-05-2020,1,1,1710,Chandigarh,8:00 AM
,,59,38,08-05-2020,0,1,1711,Chhattisgarh,8:00 AM
,,1,0,08-05-2020,0,1,1712,Dadar Nagar Haveli,8:00 AM
,,5980,1931,08-05-2020,66,1,1713,Delhi,8:00 AM
,,7,7,08-05-2020,0,1,1714,Goa,8:00 AM
,,7012,1709,08-05-2020,425,1,1715,Gujarat,8:00 AM
,,625,260,08-05-2020,7,1,1716,Haryana,8:00 AM
,,46,38,08-05-2020,2,1,1717,Himachal Pradesh,8:00 AM
,,793,335,08-05-2020,9,1,1718,Jammu and Kashmir,8:00 AM
,,132,41,08-05-2020,3,1,1719,Jharkhand,8:00 AM
,,705,366,08-05-2020,30,1,1720,Karnataka,8:00 AM
,,503,474,08-05-2020,4,1,1721,Kerala,8:00 AM
,,42,17,08-05-2020,0,1,1722,Ladakh,8:00 AM
,,3252,1231,08-05-2020,193,1,1723,Madhya Pradesh,8:00 AM
,,17974,3301,08-05-2020,694,1,1724,Maharashtra,8:00 AM
,,2,2,08-05-2020,0,1,1725,Manipur,8:00 AM
,,12,10,08-05-2020,1,1,1726,Meghalaya,8:00 AM
,,1,0,08-05-2020,0,1,1727,Mizoram,8:00 AM
,,219,62,08-05-2020,2,1,1728,Odisha,8:00 AM
,,9,6,08-05-2020,0,1,1729,Puducherry,8:00 AM
,,1644,149,08-05-2020,28,1,1730,Punjab,8:00 AM
,,3427,1596,08-05-2020,97,1,1731,Rajasthan,8:00 AM
,,5409,1547,08-05-2020,37,1,1732,Tamil Nadu,8:00 AM
,,1123,650,08-05-2020,29,1,1733,Telengana,8:00 AM
,,65,2,08-05-2020,0,1,1734,Tripura,8:00 AM
,,61,39,08-05-2020,1,1,1735,Uttarakhand,8:00 AM
,,3071,1250,08-05-2020,62,1,1736,Uttar Pradesh,8:00 AM
,,1548,364,08-05-2020,151,1,1737,West Bengal,8:00 AM
,,33,33,09-05-2020,0,1,1738,Andaman and Nicobar Islands,8:00 AM
,,1887,842,09-05-2020,41,1,1739,Andhra Pradesh,8:00 AM
,,1,1,09-05-2020,0,1,1740,Arunachal Pradesh,8:00 AM
,,59,34,09-05-2020,1,1,1741,Assam,8:00 AM
,,571,297,09-05-2020,5,1,1742,Bihar,8:00 AM
,,150,21,09-05-2020,1,1,1743,Chandigarh,8:00 AM
,,59,38,09-05-2020,0,1,1744,Chhattisgarh,8:00 AM
,,1,0,09-05-2020,0,1,1745,Dadar Nagar Haveli,8:00 AM
,,6318,2020,09-05-2020,68,1,1746,Delhi,8:00 AM
,,7,7,09-05-2020,0,1,1747,Goa,8:00 AM
,,7402,1872,09-05-2020,449,1,1748,Gujarat,8:00 AM
,,647,279,09-05-2020,8,1,1749,Haryana,8:00 AM
,,50,38,09-05-2020,2,1,1750,Himachal Pradesh,8:00 AM
,,823,364,09-05-2020,9,1,1751,Jammu and Kashmir,8:00 AM
,,132,52,09-05-2020,3,1,1752,Jharkhand,8:00 AM
,,753,376,09-05-2020,30,1,1753,Karnataka,8:00 AM
,,503,484,09-05-2020,4,1,1754,Kerala,8:00 AM
,,42,17,09-05-2020,0,1,1755,Ladakh,8:00 AM
,,3341,1349,09-05-2020,200,1,1756,Madhya Pradesh,8:00 AM
,,19063,3470,09-05-2020,731,1,1757,Maharashtra,8:00 AM
,,2,2,09-05-2020,0,1,1758,Manipur,8:00 AM
,,12,10,09-05-2020,1,1,1759,Meghalaya,8:00 AM
,,1,0,09-05-2020,0,1,1760,Mizoram,8:00 AM
,,271,63,09-05-2020,2,1,1761,Odisha,8:00 AM
,,9,6,09-05-2020,0,1,1762,Puducherry,8:00 AM
,,1731,152,09-05-2020,29,1,1763,Punjab,8:00 AM
,,3579,1916,09-05-2020,101,1,1764,Rajasthan,8:00 AM
,,6009,1605,09-05-2020,40,1,1765,Tamil Nadu,8:00 AM
,,1133,700,09-05-2020,29,1,1766,Telengana,8:00 AM
,,118,2,09-05-2020,0,1,1767,Tripura,8:00 AM
,,63,46,09-05-2020,1,1,1768,Uttarakhand,8:00 AM
,,3214,1387,09-05-2020,66,1,1769,Uttar Pradesh,8:00 AM
,,1678,364,09-05-2020,160,1,1770,West Bengal,8:00 AM
,,33,33,10-05-2020,0,1,1771,Andaman and Nicobar Islands,8:00 AM
,,1930,887,10-05-2020,44,1,1772,Andhra Pradesh,8:00 AM
,,1,1,10-05-2020,0,1,1773,Arunachal Pradesh,8:00 AM
,,63,34,10-05-2020,2,1,1774,Assam,8:00 AM
,,591,322,10-05-2020,5,1,1775,Bihar,8:00 AM
,,169,24,10-05-2020,2,1,1776,Chandigarh,8:00 AM
,,59,43,10-05-2020,0,1,1777,Chhattisgarh,8:00 AM
,,1,0,10-05-2020,0,1,1778,Dadar Nagar Haveli,8:00 AM
,,6542,2020,10-05-2020,73,1,1779,Delhi,8:00 AM
,,7,7,10-05-2020,0,1,1780,Goa,8:00 AM
,,7796,2091,10-05-2020,472,1,1781,Gujarat,8:00 AM
,,675,290,10-05-2020,9,1,1782,Haryana,8:00 AM
,,50,38,10-05-2020,2,1,1783,Himachal Pradesh,8:00 AM
,,836,368,10-05-2020,9,1,1784,Jammu and Kashmir,8:00 AM
,,156,78,10-05-2020,3,1,1785,Jharkhand,8:00 AM
,,794,386,10-05-2020,30,1,1786,Karnataka,8:00 AM
,,505,485,10-05-2020,4,1,1787,Kerala,8:00 AM
,,42,17,10-05-2020,0,1,1788,Ladakh,8:00 AM
,,3614,1676,10-05-2020,215,1,1789,Madhya Pradesh,8:00 AM
,,20228,3800,10-05-2020,779,1,1790,Maharashtra,8:00 AM
,,2,2,10-05-2020,0,1,1791,Manipur,8:00 AM
,,13,10,10-05-2020,1,1,1792,Meghalaya,8:00 AM
,,1,1,10-05-2020,0,1,1793,Mizoram,8:00 AM
,,294,63,10-05-2020,2,1,1794,Odisha,8:00 AM
,,9,6,10-05-2020,0,1,1795,Puducherry,8:00 AM
,,1762,157,10-05-2020,31,1,1796,Punjab,8:00 AM
,,3708,2026,10-05-2020,106,1,1797,Rajasthan,8:00 AM
,,6535,1824,10-05-2020,44,1,1798,Tamil Nadu,8:00 AM
,,1163,750,10-05-2020,30,1,1799,Telengana,8:00 AM
,,134,2,10-05-2020,0,1,1800,Tripura,8:00 AM
,,67,46,10-05-2020,1,1,1801,Uttarakhand,8:00 AM
,,3373,1499,10-05-2020,74,1,1802,Uttar Pradesh,8:00 AM
,,1786,372,10-05-2020,171,1,1803,West Bengal,8:00 AM
,,33,33,11-05-2020,0,1,1804,Andaman and Nicobar Islands,8:00 AM
,,1980,925,11-05-2020,45,1,1805,Andhra Pradesh,8:00 AM
,,1,1,11-05-2020,0,1,1806,Arunachal Pradesh,8:00 AM
,,63,34,11-05-2020,2,1,1807,Assam,8:00 AM
,,696,365,11-05-2020,6,1,1808,Bihar,8:00 AM
,,169,24,11-05-2020,2,1,1809,Chandigarh,8:00 AM
,,59,49,11-05-2020,0,1,1810,Chhattisgarh,8:00 AM
,,1,0,11-05-2020,0,1,1811,Dadar Nagar Haveli,8:00 AM
,,6923,2069,11-05-2020,73,1,1812,Delhi,8:00 AM
,,7,7,11-05-2020,0,1,1813,Goa,8:00 AM
,,8194,2545,11-05-2020,493,1,1814,Gujarat,8:00 AM
,,703,300,11-05-2020,10,1,1815,Haryana,8:00 AM
,,55,39,11-05-2020,2,1,1816,Himachal Pradesh,8:00 AM
,,861,383,11-05-2020,9,1,1817,Jammu and Kashmir,8:00 AM
,,157,78,11-05-2020,3,1,1818,Jharkhand,8:00 AM
,,848,424,11-05-2020,31,1,1819,Karnataka,8:00 AM
,,512,489,11-05-2020,4,1,1820,Kerala,8:00 AM
,,42,21,11-05-2020,0,1,1821,Ladakh,8:00 AM
,,3614,1676,11-05-2020,215,1,1822,Madhya Pradesh,8:00 AM
,,22171,4199,11-05-2020,832,1,1823,Maharashtra,8:00 AM
,,2,2,11-05-2020,0,1,1824,Manipur,8:00 AM
,,13,10,11-05-2020,1,1,1825,Meghalaya,8:00 AM
,,1,1,11-05-2020,0,1,1826,Mizoram,8:00 AM
,,377,68,11-05-2020,3,1,1827,Odisha,8:00 AM
,,9,6,11-05-2020,0,1,1828,Puducherry,8:00 AM
,,1823,166,11-05-2020,31,1,1829,Punjab,8:00 AM
,,3814,2176,11-05-2020,107,1,1830,Rajasthan,8:00 AM
,,7204,1959,11-05-2020,47,1,1831,Tamil Nadu,8:00 AM
,,1196,750,11-05-2020,30,1,1832,Telengana,8:00 AM
,,150,2,11-05-2020,0,1,1833,Tripura,8:00 AM
,,68,46,11-05-2020,1,1,1834,Uttarakhand,8:00 AM
,,3467,1653,11-05-2020,74,1,1835,Uttar Pradesh,8:00 AM
,,1939,417,11-05-2020,185,1,1836,West Bengal,8:00 AM
,,33,33,12-05-2020,0,1,1837,Andaman and Nicobar Islands,8:00 AM
,,2018,975,12-05-2020,45,1,1838,Andhra Pradesh,8:00 AM
,,1,1,12-05-2020,0,1,1839,Arunachal Pradesh,8:00 AM
,,65,34,12-05-2020,2,1,1840,Assam,8:00 AM
,,747,377,12-05-2020,6,1,1841,Bihar,8:00 AM
,,174,24,12-05-2020,2,1,1842,Chandigarh,8:00 AM
,,59,53,12-05-2020,0,1,1843,Chhattisgarh,8:00 AM
,,1,0,12-05-2020,0,1,1844,Dadar Nagar Haveli,8:00 AM
,,7233,2129,12-05-2020,73,1,1845,Delhi,8:00 AM
,,7,7,12-05-2020,0,1,1846,Goa,8:00 AM
,,8541,2780,12-05-2020,513,1,1847,Gujarat,8:00 AM
,,730,337,12-05-2020,11,1,1848,Haryana,8:00 AM
,,59,39,12-05-2020,2,1,1849,Himachal Pradesh,8:00 AM
,,879,427,12-05-2020,10,1,1850,Jammu and Kashmir,8:00 AM
,,160,78,12-05-2020,3,1,1851,Jharkhand,8:00 AM
,,862,426,12-05-2020,31,1,1852,Karnataka,8:00 AM
,,519,489,12-05-2020,4,1,1853,Kerala,8:00 AM
,,42,21,12-05-2020,0,1,1854,Ladakh,8:00 AM
,,3785,1747,12-05-2020,221,1,1855,Madhya Pradesh,8:00 AM
,,23401,4786,12-05-2020,868,1,1856,Maharashtra,8:00 AM
,,2,2,12-05-2020,0,1,1857,Manipur,8:00 AM
,,13,10,12-05-2020,1,1,1858,Meghalaya,8:00 AM
,,1,1,12-05-2020,0,1,1859,Mizoram,8:00 AM
,,414,85,12-05-2020,3,1,1860,Odisha,8:00 AM
,,12,6,12-05-2020,0,1,1861,Puducherry,8:00 AM
,,1877,168,12-05-2020,31,1,1862,Punjab,8:00 AM
,,3988,2264,12-05-2020,113,1,1863,Rajasthan,8:00 AM
,,8002,2051,12-05-2020,53,1,1864,Tamil Nadu,8:00 AM
,,1275,800,12-05-2020,30,1,1865,Telengana,8:00 AM
,,152,2,12-05-2020,0,1,1866,Tripura,8:00 AM
,,68,46,12-05-2020,1,1,1867,Uttarakhand,8:00 AM
,,3573,1758,12-05-2020,80,1,1868,Uttar Pradesh,8:00 AM
,,2063,499,12-05-2020,190,1,1869,West Bengal,8:00 AM
,,33,33,13-05-2020,0,1,1870,Andaman and Nicobar Islands,8:00 AM
,,2090,1056,13-05-2020,46,1,1871,Andhra Pradesh,8:00 AM
,,1,1,13-05-2020,0,1,1872,Arunachal Pradesh,8:00 AM
,,65,39,13-05-2020,2,1,1873,Assam,8:00 AM
,,831,383,13-05-2020,6,1,1874,Bihar,8:00 AM
,,187,28,13-05-2020,3,1,1875,Chandigarh,8:00 AM
,,59,54,13-05-2020,0,1,1876,Chhattisgarh,8:00 AM
,,1,0,13-05-2020,0,1,1877,Dadar Nagar Haveli,8:00 AM
,,7639,2512,13-05-2020,86,1,1878,Delhi,8:00 AM
,,7,7,13-05-2020,0,1,1879,Goa,8:00 AM
,,8903,3246,13-05-2020,537,1,1880,Gujarat,8:00 AM
,,780,342,13-05-2020,11,1,1881,Haryana,8:00 AM
,,65,39,13-05-2020,2,1,1882,Himachal Pradesh,8:00 AM
,,934,455,13-05-2020,10,1,1883,Jammu and Kashmir,8:00 AM
,,172,79,13-05-2020,3,1,1884,Jharkhand,8:00 AM
,,925,433,13-05-2020,31,1,1885,Karnataka,8:00 AM
,,524,489,13-05-2020,4,1,1886,Kerala,8:00 AM
,,42,21,13-05-2020,0,1,1887,Ladakh,8:00 AM
,,3986,1860,13-05-2020,225,1,1888,Madhya Pradesh,8:00 AM
,,24427,5125,13-05-2020,921,1,1889,Maharashtra,8:00 AM
,,2,2,13-05-2020,0,1,1890,Manipur,8:00 AM
,,13,10,13-05-2020,1,1,1891,Meghalaya,8:00 AM
,,1,1,13-05-2020,0,1,1892,Mizoram,8:00 AM
,,437,116,13-05-2020,3,1,1893,Odisha,8:00 AM
,,13,9,13-05-2020,1,1,1894,Puducherry,8:00 AM
,,1914,171,13-05-2020,32,1,1895,Punjab,8:00 AM
,,4126,2378,13-05-2020,117,1,1896,Rajasthan,8:00 AM
,,8718,2134,13-05-2020,61,1,1897,Tamil Nadu,8:00 AM
,,1326,830,13-05-2020,32,1,1898,Telengana,8:00 AM
,,154,2,13-05-2020,0,1,1899,Tripura,8:00 AM
,,69,46,13-05-2020,1,1,1900,Uttarakhand,8:00 AM
,,3664,1873,13-05-2020,82,1,1901,Uttar Pradesh,8:00 AM
,,2173,612,13-05-2020,198,1,1902,West Bengal,8:00 AM
,,33,33,14-05-2020,0,1,1903,Andaman and Nicobar Islands,8:00 AM
,,2137,1142,14-05-2020,47,1,1904,Andhra Pradesh,8:00 AM
,,1,1,14-05-2020,0,1,1905,Arunachal Pradesh,8:00 AM
,,80,39,14-05-2020,2,1,1906,Assam,8:00 AM
,,940,388,14-05-2020,7,1,1907,Bihar,8:00 AM
,,187,28,14-05-2020,3,1,1908,Chandigarh,8:00 AM
,,59,55,14-05-2020,0,1,1909,Chhattisgarh,8:00 AM
,,1,0,14-05-2020,0,1,1910,Dadar Nagar Haveli,8:00 AM
,,7998,2858,14-05-2020,106,1,1911,Delhi,8:00 AM
,,7,7,14-05-2020,0,1,1912,Goa,8:00 AM
,,9267,3562,14-05-2020,566,1,1913,Gujarat,8:00 AM
,,793,418,14-05-2020,11,1,1914,Haryana,8:00 AM
,,66,39,14-05-2020,2,1,1915,Himachal Pradesh,8:00 AM
,,971,466,14-05-2020,11,1,1916,Jammu and Kashmir,8:00 AM
,,173,79,14-05-2020,3,1,1917,Jharkhand,8:00 AM
,,959,451,14-05-2020,33,1,1918,Karnataka,8:00 AM
,,534,490,14-05-2020,4,1,1919,Kerala,8:00 AM
,,43,22,14-05-2020,0,1,1920,Ladakh,8:00 AM
,,4173,2004,14-05-2020,232,1,1921,Madhya Pradesh,8:00 AM
,,25922,5547,14-05-2020,975,1,1922,Maharashtra,8:00 AM
,,2,2,14-05-2020,0,1,1923,Manipur,8:00 AM
,,13,10,14-05-2020,1,1,1924,Meghalaya,8:00 AM
,,1,1,14-05-2020,0,1,1925,Mizoram,8:00 AM
,,538,143,14-05-2020,3,1,1926,Odisha,8:00 AM
,,13,9,14-05-2020,1,1,1927,Puducherry,8:00 AM
,,1924,200,14-05-2020,32,1,1928,Punjab,8:00 AM
,,4328,2459,14-05-2020,121,1,1929,Rajasthan,8:00 AM
,,9227,2176,14-05-2020,64,1,1930,Tamil Nadu,8:00 AM
,,1367,940,14-05-2020,34,1,1931,Telengana,8:00 AM
,,155,16,14-05-2020,0,1,1932,Tripura,8:00 AM
,,72,46,14-05-2020,1,1,1933,Uttarakhand,8:00 AM
,,3729,1902,14-05-2020,83,1,1934,Uttar Pradesh,8:00 AM
,,2290,702,14-05-2020,207,1,1935,West Bengal,8:00 AM
,,33,33,15-05-2020,0,1,1936,Andaman and Nicobar Islands,8:00 AM
,,2205,1192,15-05-2020,48,1,1937,Andhra Pradesh,8:00 AM
,,1,1,15-05-2020,0,1,1938,Arunachal Pradesh,8:00 AM
,,87,39,15-05-2020,2,1,1939,Assam,8:00 AM
,,994,411,15-05-2020,7,1,1940,Bihar,8:00 AM
,,191,37,15-05-2020,3,1,1941,Chandigarh,8:00 AM
,,60,56,15-05-2020,0,1,1942,Chhattisgarh,8:00 AM
,,1,0,15-05-2020,0,1,1943,Dadar Nagar Haveli,8:00 AM
,,8470,3045,15-05-2020,115,1,1944,Delhi,8:00 AM
,,14,7,15-05-2020,0,1,1945,Goa,8:00 AM
,,9591,3753,15-05-2020,586,1,1946,Gujarat,8:00 AM
,,818,439,15-05-2020,11,1,1947,Haryana,8:00 AM
,,74,39,15-05-2020,2,1,1948,Himachal Pradesh,8:00 AM
,,983,485,15-05-2020,11,1,1949,Jammu and Kashmir,8:00 AM
,,197,87,15-05-2020,3,1,1950,Jharkhand,8:00 AM
,,987,460,15-05-2020,35,1,1951,Karnataka,8:00 AM
,,560,491,15-05-2020,4,1,1952,Kerala,8:00 AM
,,43,22,15-05-2020,0,1,1953,Ladakh,8:00 AM
,,4426,2171,15-05-2020,237,1,1954,Madhya Pradesh,8:00 AM
,,27524,6059,15-05-2020,1019,1,1955,Maharashtra,8:00 AM
,,3,2,15-05-2020,0,1,1956,Manipur,8:00 AM
,,13,11,15-05-2020,1,1,1957,Meghalaya,8:00 AM
,,1,1,15-05-2020,0,1,1958,Mizoram,8:00 AM
,,611,158,15-05-2020,3,1,1959,Odisha,8:00 AM
,,13,9,15-05-2020,1,1,1960,Puducherry,8:00 AM
,,1935,223,15-05-2020,32,1,1961,Punjab,8:00 AM
,,4534,2580,15-05-2020,125,1,1962,Rajasthan,8:00 AM
,,9674,2240,15-05-2020,66,1,1963,Tamil Nadu,8:00 AM
,,1414,950,15-05-2020,34,1,1964,Telengana,8:00 AM
,,156,29,15-05-2020,0,1,1965,Tripura,8:00 AM
,,78,50,15-05-2020,1,1,1966,Uttarakhand,8:00 AM
,,3902,2072,15-05-2020,88,1,1967,Uttar Pradesh,8:00 AM
,,2377,768,15-05-2020,215,1,1968,West Bengal,8:00 AM
,,33,33,16-05-2020,0,1,1969,Andaman and Nicobar Islands,8:00 AM
,,2307,1252,16-05-2020,48,1,1970,Andhra Pradesh,8:00 AM
,,1,1,16-05-2020,0,1,1971,Arunachal Pradesh,8:00 AM
,,90,41,16-05-2020,2,1,1972,Assam,8:00 AM
,,1018,438,16-05-2020,7,1,1973,Bihar,8:00 AM
,,191,37,16-05-2020,3,1,1974,Chandigarh,8:00 AM
,,66,56,16-05-2020,0,1,1975,Chhattisgarh,8:00 AM
,,1,0,16-05-2020,0,1,1976,Dadar Nagar Haveli,8:00 AM
,,8895,3518,16-05-2020,123,1,1977,Delhi,8:00 AM
,,15,7,16-05-2020,0,1,1978,Goa,8:00 AM
,,9931,4035,16-05-2020,606,1,1979,Gujarat,8:00 AM
,,818,439,16-05-2020,11,1,1980,Haryana,8:00 AM
,,76,39,16-05-2020,3,1,1981,Himachal Pradesh,8:00 AM
,,1013,513,16-05-2020,11,1,1982,Jammu and Kashmir,8:00 AM
,,203,87,16-05-2020,3,1,1983,Jharkhand,8:00 AM
,,1056,480,16-05-2020,36,1,1984,Karnataka,8:00 AM
,,576,492,16-05-2020,4,1,1985,Kerala,8:00 AM
,,43,22,16-05-2020,0,1,1986,Ladakh,8:00 AM
,,4595,2283,16-05-2020,239,1,1987,Madhya Pradesh,8:00 AM
,,29100,6564,16-05-2020,1068,1,1988,Maharashtra,8:00 AM
,,3,2,16-05-2020,0,1,1989,Manipur,8:00 AM
,,13,11,16-05-2020,1,1,1990,Meghalaya,8:00 AM
,,1,1,16-05-2020,0,1,1991,Mizoram,8:00 AM
,,672,166,16-05-2020,3,1,1992,Odisha,8:00 AM
,,13,9,16-05-2020,1,1,1993,Puducherry,8:00 AM
,,1935,305,16-05-2020,32,1,1994,Punjab,8:00 AM
,,4727,2677,16-05-2020,125,1,1995,Rajasthan,8:00 AM
,,10108,2599,16-05-2020,71,1,1996,Tamil Nadu,8:00 AM
,,1454,959,16-05-2020,34,1,1997,Telengana,8:00 AM
,,156,42,16-05-2020,0,1,1998,Tripura,8:00 AM
,,82,51,16-05-2020,1,1,1999,Uttarakhand,8:00 AM
,,4057,2165,16-05-2020,95,1,2000,Uttar Pradesh,8:00 AM
,,2461,829,16-05-2020,225,1,2001,West Bengal,8:00 AM
,,33,33,17-05-2020,0,1,2002,Andaman and Nicobar Islands,8:00 AM
,,2355,1353,17-05-2020,49,1,2003,Andhra Pradesh,8:00 AM
,,1,1,17-05-2020,0,1,2004,Arunachal Pradesh,8:00 AM
,,92,41,17-05-2020,2,1,2005,Assam,8:00 AM
,,1179,453,17-05-2020,7,1,2006,Bihar,8:00 AM
,,191,51,17-05-2020,3,1,2007,Chandigarh,8:00 AM
,,67,56,17-05-2020,0,1,2008,Chhattisgarh,8:00 AM
,,1,0,17-05-2020,0,1,2009,Dadar Nagar Haveli,8:00 AM
,,9333,3926,17-05-2020,129,1,2010,Delhi,8:00 AM
,,17,7,17-05-2020,0,1,2011,Goa,8:00 AM
,,10988,4308,17-05-2020,625,1,2012,Gujarat,8:00 AM
,,887,514,17-05-2020,13,1,2013,Haryana,8:00 AM
,,78,43,17-05-2020,3,1,2014,Himachal Pradesh,8:00 AM
,,1121,542,17-05-2020,12,1,2015,Jammu and Kashmir,8:00 AM
,,217,113,17-05-2020,3,1,2016,Jharkhand,8:00 AM
,,1092,496,17-05-2020,36,1,2017,Karnataka,8:00 AM
,,587,495,17-05-2020,4,1,2018,Kerala,8:00 AM
,,43,22,17-05-2020,0,1,2019,Ladakh,8:00 AM
,,4789,2315,17-05-2020,243,1,2020,Madhya Pradesh,8:00 AM
,,30706,7088,17-05-2020,1135,1,2021,Maharashtra,8:00 AM
,,7,2,17-05-2020,0,1,2022,Manipur,8:00 AM
,,13,11,17-05-2020,1,1,2023,Meghalaya,8:00 AM
,,1,1,17-05-2020,0,1,2024,Mizoram,8:00 AM
,,737,196,17-05-2020,3,1,2025,Odisha,8:00 AM
,,13,9,17-05-2020,1,1,2026,Puducherry,8:00 AM
,,1946,1257,17-05-2020,32,1,2027,Punjab,8:00 AM
,,4960,2839,17-05-2020,126,1,2028,Rajasthan,8:00 AM
,,10585,3538,17-05-2020,74,1,2029,Tamil Nadu,8:00 AM
,,1509,971,17-05-2020,34,1,2030,Telengana,8:00 AM
,,167,64,17-05-2020,0,1,2031,Tripura,8:00 AM
,,88,51,17-05-2020,1,1,2032,Uttarakhand,8:00 AM
,,4258,2441,17-05-2020,104,1,2033,Uttar Pradesh,8:00 AM
,,2576,872,17-05-2020,232,1,2034,West Bengal,8:00 AM
